EmpID,Age,AgeGroup,Attrition,EmploymentStatus,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationLevel,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,SalarySlabOrder,HourlyRate,NumCompaniesWorked,Over18,OverTime,OvertimeHoursMonthly,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,TrainingHours,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager,HireDate,ExitDate,OfficeLocation,WorkMode,EmploymentType,EngagementScore,AbsenceDays,ManagerRating,AnnualBonus,RecruitmentSource,LastPromotionDate,PromotionStatus,ExitReason,SnapshotDate
NX00069,32,26-35,Yes,Exited,Non-Travel,3568.18,Finance,3,3,Bachelor's,Business,1,10069,3,Male,3,2,Accountant,2,Married,78500,8-12 LPA,3,446.02,4,Y,No,0,16,4,3,160,1,5,4,25,3,4,1,1,2,2020-12-25,2025-04-07,Hyderabad,Hybrid,Full-time,68,1,3,85000,LinkedIn,2023-05-21,Promoted,Compensation,2026-05-31
NX00070,36,36-45,No,Active,Travel_Rarely,12681.82,Engineering,14,4,Master's,Engineering,1,10070,3,Male,2,4,Senior Software Engineer,2,Married,279000,25+ LPA,6,1585.23,5,Y,No,0,12,3,4,160,3,14,2,22,3,1,1,1,0,2025-03-15,,Bengaluru,Remote,Full-time,65,4,3,469000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00071,43,36-45,No,Active,Non-Travel,10909.09,Engineering,4,2,Diploma,Engineering,1,10071,4,Male,4,4,Data Engineer,4,Divorced,240000,25+ LPA,6,1363.64,7,Y,Yes,16,17,4,4,160,2,20,3,32,3,1,1,1,1,2024-08-28,,Bengaluru,Remote,Full-time,80,1,4,461000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00072,49,46-55,No,Active,Non-Travel,7500.0,Sales,17,5,Doctorate,Business,1,10072,4,Male,4,4,Senior Account Manager,3,Married,165000,18-25 LPA,5,937.5,4,Y,Yes,26,15,3,4,160,2,23,3,37,4,2,0,2,1,2023-11-16,,Jaipur,Remote,Full-time,77,2,4,277000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00073,28,26-35,No,Active,Travel_Rarely,1772.73,Human Resources,11,3,Bachelor's,Human Resources,1,10073,3,Female,4,1,HR Executive,4,Single,39000,Below 5 LPA,1,221.59,2,Y,No,0,11,3,5,160,0,1,2,18,3,0,0,0,0,2025-05-31,,Bengaluru,Hybrid,Full-time,74,7,4,23000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00074,33,26-35,No,Active,Travel_Rarely,6045.45,Engineering,9,3,Bachelor's,Computer Science,1,10074,2,Male,4,3,Data Engineer,4,Single,133000,12-18 LPA,4,755.68,2,Y,No,0,14,3,3,160,1,11,5,52,5,3,2,0,1,2023-04-20,,Gurugram,On-site,Full-time,87,8,3,160000,LinkedIn,2025-12-17,Promoted,,2026-05-31
NX00075,27,26-35,Yes,Exited,Travel_Rarely,1818.18,Operations,4,3,Bachelor's,Engineering,1,10075,4,Male,4,1,Operations Executive,3,Married,40000,Below 5 LPA,1,227.27,2,Y,No,2,10,3,5,160,0,2,2,16,3,1,1,1,1,2022-04-21,2024-04-20,Gurugram,On-site,Full-time,88,16,4,24000,Employee Referral,2022-12-10,Promoted,Higher Studies,2026-05-31
NX00076,27,26-35,No,Active,Travel_Rarely,2267.05,Engineering,5,3,Bachelor's,Computer Science,1,10076,4,Male,4,1,QA Engineer,2,Single,49875,5-8 LPA,2,283.38,1,Y,No,7,13,3,3,160,0,4,1,15,2,4,1,1,3,2022-05-31,,Chennai,Hybrid,Contract,71,22,3,30000,Recruitment Agency,2024-09-02,Promoted,,2026-05-31
NX00077,30,26-35,No,Active,Non-Travel,3250.0,Marketing,1,3,Bachelor's,Marketing,1,10077,4,Male,4,2,Digital Marketing Specialist,4,Single,71500,8-12 LPA,3,406.25,1,Y,No,7,17,5,5,160,1,3,4,43,4,1,1,1,0,2024-10-06,,Hyderabad,On-site,Full-time,94,9,4,94000,Campus Hiring,,Not Yet Promoted,,2026-05-31
NX00078,23,18-25,Yes,Exited,Non-Travel,1454.55,Customer Success,14,3,Bachelor's,Commerce,1,10078,4,Female,3,1,Support Specialist,4,Married,32000,Below 5 LPA,1,181.82,4,Y,No,0,12,3,4,160,0,1,5,59,5,0,0,0,0,2023-12-03,2024-04-01,Pune,Hybrid,Full-time,98,8,4,19000,Job Portal,,Not Yet Promoted,Compensation,2026-05-31
NX00079,34,26-35,No,Active,Travel_Rarely,3568.18,Engineering,8,3,Bachelor's,Other,1,10079,2,Male,4,2,Data Engineer,4,Single,78500,8-12 LPA,3,446.02,1,Y,No,5,14,4,5,160,0,7,2,17,2,5,1,4,4,2021-05-02,,Hyderabad,Hybrid,Full-time,55,30,3,85000,Job Portal,2021-07-29,Promoted,,2026-05-31
NX00080,25,18-25,No,Active,Travel_Rarely,1136.36,Sales,3,3,Bachelor's,Marketing,1,10080,3,Male,3,1,Senior Account Manager,2,Married,25000,Below 5 LPA,1,142.05,1,Y,No,5,16,4,3,160,0,3,3,21,4,1,0,1,0,2025-03-19,,Jaipur,Hybrid,Intern,75,2,3,21000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00081,25,18-25,No,Active,Non-Travel,1454.55,Human Resources,21,1,High School,Psychology,1,10081,5,Female,3,1,HR Executive,1,Married,32000,Below 5 LPA,1,181.82,1,Y,Yes,21,14,3,3,160,0,2,3,20,3,0,0,0,0,2025-10-01,,Gurugram,On-site,Full-time,79,2,4,19000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00082,24,18-25,No,Active,Travel_Rarely,1590.91,Customer Success,2,4,Master's,Business,1,10082,3,Male,3,1,Customer Success Associate,3,Married,35000,Below 5 LPA,1,198.86,2,Y,No,8,9,3,4,160,0,1,3,25,3,0,0,0,0,2025-05-31,,Gurugram,Hybrid,Full-time,56,1,2,21000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00083,28,26-35,No,Active,Travel_Rarely,2954.55,Operations,15,5,Doctorate,Supply Chain,1,10083,5,Female,3,2,Operations Analyst,3,Married,65000,5-8 LPA,2,369.32,4,Y,No,9,17,4,4,160,1,5,2,11,4,2,2,2,1,2023-12-13,,Bengaluru,Remote,Full-time,79,11,5,70000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00084,33,26-35,Yes,Exited,Non-Travel,5000.0,Operations,8,3,Bachelor's,Commerce,1,10084,3,Male,3,3,Operations Analyst,3,Married,110000,12-18 LPA,4,625.0,2,Y,No,13,13,3,2,160,0,10,3,31,4,3,2,1,2,2020-09-06,2024-06-02,Bengaluru,Hybrid,Full-time,78,3,3,132000,LinkedIn,2022-07-12,Promoted,Compensation,2026-05-31
NX00085,28,26-35,No,Active,Travel_Rarely,3363.64,Sales,12,5,Doctorate,Other,1,10085,4,Female,3,2,Account Manager,3,Divorced,74000,8-12 LPA,3,420.45,6,Y,No,5,13,3,4,160,0,4,0,1,4,1,1,0,0,2024-12-20,,Jaipur,Remote,Full-time,66,11,3,62000,LinkedIn,2025-11-05,Promoted,,2026-05-31
NX00086,24,18-25,No,Active,Travel_Frequently,1840.91,Sales,11,1,High School,Commerce,1,10086,2,Male,2,1,Sales Executive,2,Married,40500,Below 5 LPA,1,230.11,1,Y,No,7,15,4,4,160,0,0,3,20,3,0,0,0,0,2025-08-12,,Mumbai,On-site,Full-time,60,1,3,34000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00087,32,26-35,No,Active,Non-Travel,3545.45,Engineering,11,3,Bachelor's,Data Science,1,10087,3,Male,3,2,Data Engineer,4,Single,78000,8-12 LPA,3,443.18,5,Y,No,5,12,4,4,160,1,10,5,46,3,8,1,1,4,2018-03-02,,Hyderabad,Hybrid,Full-time,62,0,4,84000,Recruitment Agency,2024-12-04,Promoted,,2026-05-31
NX00088,28,26-35,No,Active,Travel_Rarely,3030.68,Customer Success,8,4,Master's,Other,1,10088,3,Male,4,2,Support Specialist,3,Married,66675,8-12 LPA,3,378.84,2,Y,No,0,10,3,1,160,0,3,3,32,3,3,2,3,1,2023-05-31,,Hyderabad,Remote,Contract,89,0,4,56000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX00089,33,26-35,No,Active,Non-Travel,7068.18,Engineering,17,3,Bachelor's,Computer Science,1,10089,4,Male,4,3,DevOps Engineer,4,Married,155500,18-25 LPA,5,883.52,3,Y,No,0,8,2,5,160,2,13,3,28,2,1,1,1,1,2024-07-30,,Chennai,On-site,Full-time,83,4,5,149000,LinkedIn,2024-08-21,Promoted,,2026-05-31
NX00090,49,46-55,No,Active,Non-Travel,14000.0,Sales,8,3,Bachelor's,Other,1,10090,3,Female,3,5,Sales Manager,3,Single,308000,25+ LPA,6,1750.0,5,Y,Yes,11,14,4,4,160,3,28,1,11,4,4,1,2,2,2021-06-20,,Gurugram,Hybrid,Full-time,76,3,5,739000,LinkedIn,2023-08-04,Promoted,,2026-05-31
NX00091,28,26-35,Yes,Exited,Travel_Rarely,2568.18,Operations,29,3,Bachelor's,Commerce,1,10091,4,Male,4,2,Operations Analyst,4,Married,56500,5-8 LPA,2,321.02,2,Y,Yes,22,11,3,4,160,1,4,0,1,2,3,3,3,1,2020-04-20,2024-03-06,Bengaluru,Remote,Full-time,75,3,4,47000,LinkedIn,2021-01-19,Promoted,Work-Life Balance,2026-05-31
NX00092,29,26-35,No,Active,Travel_Frequently,2795.45,Sales,5,4,Master's,Marketing,1,10092,3,Male,4,2,Account Manager,3,Single,61500,5-8 LPA,2,349.43,1,Y,Yes,17,11,4,4,160,2,5,7,69,4,4,1,1,2,2021-08-04,,Gurugram,On-site,Full-time,77,5,4,66000,Company Careers Page,2024-06-27,Promoted,,2026-05-31
NX00093,38,36-45,No,Active,Travel_Rarely,4909.09,Customer Success,6,2,Diploma,Business,1,10093,3,Female,5,3,Customer Success Executive,4,Married,108000,12-18 LPA,4,613.64,4,Y,No,0,16,5,4,160,0,14,5,28,3,3,2,2,0,2022-09-09,,Gurugram,On-site,Full-time,85,12,4,181000,Campus Hiring,2024-03-11,Promoted,,2026-05-31
NX00094,34,26-35,No,Active,Travel_Rarely,2454.55,Operations,7,3,Bachelor's,Commerce,1,10094,4,Female,3,2,Operations Analyst,3,Single,54000,5-8 LPA,2,306.82,5,Y,No,8,11,3,2,160,0,9,2,18,3,1,1,1,1,2025-03-30,,Pune,On-site,Full-time,81,0,3,45000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00095,27,26-35,No,Active,Non-Travel,1431.82,Customer Success,4,4,Master's,Business,1,10095,3,Female,4,1,Customer Success Associate,3,Married,31500,Below 5 LPA,1,178.98,2,Y,No,16,11,3,3,160,0,6,5,38,3,2,1,2,2,2024-02-13,,Bengaluru,On-site,Full-time,81,0,3,19000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00096,26,26-35,No,Active,Travel_Rarely,2909.09,Sales,5,2,Diploma,Marketing,1,10096,3,Female,4,2,Account Manager,4,Single,64000,5-8 LPA,2,363.64,1,Y,No,25,12,4,4,160,2,5,3,29,3,4,4,4,2,2021-05-31,,Bengaluru,Remote,Full-time,61,7,2,69000,Company Careers Page,2021-06-29,Promoted,,2026-05-31
NX00097,31,26-35,No,Active,Non-Travel,3204.55,Marketing,20,3,Bachelor's,Business,1,10097,3,Female,4,2,Marketing Executive,1,Married,70500,8-12 LPA,3,400.57,5,Y,Yes,22,18,4,4,160,0,9,3,20,2,3,2,0,3,2022-07-09,,Bengaluru,Hybrid,Full-time,56,4,3,76000,LinkedIn,2025-08-16,Promoted,,2026-05-31
NX00098,40,36-45,No,Active,Non-Travel,5431.82,Product,7,3,Bachelor's,Engineering,1,10098,5,Male,5,3,Product Manager,3,Married,119500,12-18 LPA,4,678.98,2,Y,No,2,12,3,2,160,1,11,2,17,2,2,0,2,0,2023-09-20,,Hyderabad,Hybrid,Full-time,80,1,3,143000,Recruitment Agency,2023-12-28,Promoted,,2026-05-31
NX00099,25,18-25,No,Active,Travel_Rarely,3136.36,Operations,17,3,Bachelor's,Other,1,10099,2,Female,4,2,Operations Analyst,4,Married,69000,8-12 LPA,3,392.05,1,Y,No,20,16,4,4,160,2,2,4,40,3,1,1,1,1,2024-05-31,,Gurugram,On-site,Full-time,56,0,3,75000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX00100,40,36-45,No,Active,Travel_Rarely,9159.09,Sales,13,3,Bachelor's,Other,1,10100,3,Male,4,4,Sales Manager,3,Married,201500,18-25 LPA,5,1144.89,2,Y,No,0,11,3,5,160,2,15,6,67,5,7,1,4,2,2018-09-15,,Bengaluru,Remote,Full-time,88,6,5,339000,Employee Referral,2021-07-26,Promoted,,2026-05-31
NX00101,24,18-25,No,Active,Non-Travel,818.18,Product,16,4,Master's,Computer Science,1,10101,5,Male,3,1,Product Manager,5,Married,18000,Below 5 LPA,1,102.27,2,Y,No,0,13,4,3,160,0,2,3,25,4,0,0,0,0,2025-09-10,,Hyderabad,Hybrid,Intern,94,3,3,15000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00102,41,36-45,No,Active,Non-Travel,9318.18,Engineering,14,2,Diploma,Engineering,1,10102,4,Female,3,4,Senior Software Engineer,3,Single,205000,18-25 LPA,5,1164.77,3,Y,No,16,12,3,3,160,2,19,1,12,2,3,0,0,0,2022-10-03,,Hyderabad,Hybrid,Full-time,71,4,4,344000,LinkedIn,2025-08-02,Promoted,,2026-05-31
NX00103,37,36-45,No,Active,Travel_Rarely,7386.36,Engineering,3,3,Bachelor's,Computer Science,1,10103,3,Female,4,3,Senior Software Engineer,4,Married,162500,18-25 LPA,5,923.3,3,Y,Yes,27,15,4,3,160,0,14,5,55,3,6,2,2,1,2020-03-10,,Bengaluru,On-site,Full-time,71,1,3,234000,Recruitment Agency,2024-03-07,Promoted,,2026-05-31
NX00104,42,36-45,No,Active,Travel_Rarely,11250.0,Engineering,6,4,Master's,Computer Science,1,10104,4,Female,4,4,Data Engineer,3,Married,247500,25+ LPA,6,1406.25,5,Y,Yes,20,12,4,5,160,1,17,5,52,4,9,8,2,3,2016-11-23,,Jaipur,Hybrid,Full-time,83,7,5,475000,LinkedIn,2023-06-09,Promoted,,2026-05-31
NX00105,34,26-35,No,Active,Travel_Rarely,3500.0,Finance,4,4,Master's,Commerce,1,10105,3,Male,4,2,Financial Analyst,3,Married,77000,8-12 LPA,3,437.5,2,Y,No,0,10,3,2,160,1,9,4,24,5,1,0,1,1,2025-03-29,,Chennai,Hybrid,Full-time,76,6,3,65000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00106,36,36-45,No,Active,Travel_Frequently,7295.45,Sales,2,3,Bachelor's,Business,1,10106,3,Female,4,4,Sales Manager,3,Divorced,160500,18-25 LPA,5,911.93,3,Y,No,0,16,4,2,160,3,13,0,3,3,7,6,7,4,2019-05-15,,Bengaluru,Hybrid,Full-time,66,4,3,308000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00107,31,26-35,No,Active,Travel_Rarely,3150.0,Operations,2,5,Doctorate,Engineering,1,10107,3,Male,4,2,Operations Analyst,4,Single,69300,8-12 LPA,3,393.75,3,Y,Yes,18,16,4,5,160,0,8,5,50,3,0,0,0,0,2025-09-11,,Gurugram,Remote,Contract,77,15,4,75000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00108,37,36-45,No,Active,Travel_Rarely,5818.18,Customer Success,3,2,Diploma,Communication,1,10108,4,Male,4,3,Customer Success Manager,3,Single,128000,12-18 LPA,4,727.27,4,Y,Yes,30,14,4,5,160,1,12,2,21,4,4,2,2,0,2021-10-17,,Hyderabad,Remote,Full-time,77,10,3,184000,LinkedIn,2024-05-07,Promoted,,2026-05-31
NX00109,26,26-35,No,Active,Non-Travel,1840.91,Sales,6,3,Bachelor's,Business,1,10109,3,Male,4,1,Sales Executive,4,Single,40500,Below 5 LPA,1,230.11,1,Y,No,9,12,3,3,160,0,4,5,49,3,3,2,3,2,2023-03-24,,Bengaluru,On-site,Full-time,69,2,3,24000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00110,28,26-35,No,Active,Travel_Rarely,3181.82,Sales,15,2,Diploma,Marketing,1,10110,2,Male,4,2,Sales Executive,4,Divorced,70000,8-12 LPA,3,397.73,2,Y,No,9,11,3,3,160,0,6,3,29,3,1,1,1,0,2025-04-24,,Mumbai,Remote,Full-time,76,30,3,59000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00111,42,36-45,No,Active,Travel_Rarely,7590.91,Operations,16,3,Bachelor's,Engineering,1,10111,4,Male,3,4,Operations Manager,3,Married,167000,18-25 LPA,5,948.86,3,Y,No,3,10,3,3,160,1,16,5,41,3,2,1,0,0,2024-04-08,,Hyderabad,Remote,Full-time,90,8,5,281000,Company Careers Page,2025-09-21,Promoted,,2026-05-31
NX00112,27,26-35,No,Active,Travel_Frequently,2159.09,Sales,6,4,Master's,Marketing,1,10112,4,Female,4,1,Sales Executive,3,Single,47500,5-8 LPA,2,269.89,1,Y,No,5,16,4,4,160,1,2,4,36,4,1,0,1,0,2024-05-31,,Bengaluru,Hybrid,Full-time,80,12,4,40000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00113,24,18-25,Yes,Exited,Non-Travel,1227.27,Customer Success,4,2,Diploma,Communication,1,10113,4,Male,2,1,Support Specialist,5,Married,27000,Below 5 LPA,1,153.41,2,Y,No,0,16,4,3,160,0,2,3,30,4,1,1,1,1,2023-07-08,2025-07-07,Mumbai,On-site,Full-time,81,8,3,23000,Job Portal,,Not Yet Promoted,Compensation,2026-05-31
NX00114,25,18-25,No,Active,Non-Travel,1545.45,Sales,5,2,Diploma,Other,1,10114,4,Male,4,1,Sales Executive,4,Married,34000,Below 5 LPA,1,193.18,2,Y,No,7,11,4,4,160,0,1,5,46,5,0,0,0,0,2025-12-15,,Hyderabad,Hybrid,Full-time,87,16,2,29000,Campus Hiring,,Not Yet Promoted,,2026-05-31
NX00115,34,26-35,No,Active,Travel_Rarely,6136.36,Product,10,3,Bachelor's,Business,1,10115,4,Male,4,3,Product Manager,4,Single,135000,12-18 LPA,4,767.05,3,Y,No,13,11,3,3,160,1,11,5,39,5,5,3,2,4,2020-06-24,,Bengaluru,Hybrid,Full-time,84,11,3,162000,LinkedIn,2024-04-27,Promoted,,2026-05-31
NX00116,26,26-35,No,Active,Travel_Rarely,1250.0,Customer Success,8,4,Master's,Other,1,10116,2,Male,4,1,Support Specialist,5,Married,27500,Below 5 LPA,1,156.25,1,Y,No,4,12,3,3,160,0,3,5,59,3,3,0,0,1,2023-05-31,,Gurugram,Hybrid,Full-time,78,2,3,16000,Recruitment Agency,2025-10-07,Promoted,,2026-05-31
NX00117,24,18-25,Yes,Exited,Travel_Rarely,1568.18,Customer Success,4,1,High School,Other,1,10117,2,Female,4,1,Support Specialist,3,Married,34500,Below 5 LPA,1,196.02,2,Y,Yes,30,13,4,4,160,0,2,4,38,4,0,0,0,0,2025-03-12,2025-11-27,Chennai,Hybrid,Full-time,65,4,3,29000,Employee Referral,,Not Yet Promoted,Better Opportunity,2026-05-31
NX00118,31,26-35,No,Active,Travel_Rarely,2681.82,Human Resources,13,4,Master's,Other,1,10118,4,Male,2,2,Talent Acquisition Specialist,2,Divorced,59000,5-8 LPA,2,335.23,3,Y,No,5,8,3,5,160,0,9,3,37,3,0,0,0,0,2026-01-22,,Bengaluru,Hybrid,Full-time,71,16,4,50000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00119,41,36-45,No,Active,Travel_Frequently,5977.27,Sales,21,3,Bachelor's,Marketing,1,10119,3,Male,3,3,Account Manager,4,Single,131500,12-18 LPA,4,747.16,2,Y,No,0,11,3,4,160,2,13,1,14,4,6,2,0,3,2020-02-24,,Hyderabad,On-site,Full-time,80,5,3,158000,LinkedIn,2026-02-15,Promoted,,2026-05-31
NX00120,32,26-35,No,Active,Travel_Rarely,4090.91,Engineering,7,2,Diploma,Data Science,1,10120,4,Male,3,2,DevOps Engineer,4,Single,90000,8-12 LPA,3,511.36,4,Y,Yes,34,7,2,3,160,2,9,2,21,3,2,0,2,1,2024-02-12,,Gurugram,Remote,Full-time,70,0,4,54000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00121,33,26-35,Yes,Exited,Travel_Frequently,6159.09,Engineering,11,3,Bachelor's,Engineering,1,10121,3,Male,2,3,Senior Software Engineer,2,Single,135500,12-18 LPA,4,769.89,2,Y,No,0,11,3,3,160,2,11,2,23,3,2,1,1,0,2023-05-24,2025-05-24,Mumbai,Remote,Full-time,61,5,5,163000,Company Careers Page,2024-03-08,Promoted,Relocation,2026-05-31
NX00122,27,26-35,No,Active,Travel_Frequently,1636.36,Customer Success,21,5,Doctorate,Commerce,1,10122,5,Male,3,1,Customer Success Associate,3,Single,36000,Below 5 LPA,1,204.55,1,Y,No,0,19,5,4,160,0,2,3,30,4,0,0,0,0,2025-08-24,,Hyderabad,Hybrid,Full-time,85,7,4,39000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00123,28,26-35,No,Active,Non-Travel,2568.18,Customer Success,3,3,Bachelor's,Other,1,10123,5,Female,3,2,Support Specialist,3,Married,56500,5-8 LPA,2,321.02,3,Y,No,0,13,4,4,160,1,5,2,16,4,0,0,0,0,2025-06-22,,Hyderabad,Remote,Full-time,79,3,4,61000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00124,25,18-25,No,Active,Non-Travel,1477.27,Customer Success,19,4,Master's,Commerce,1,10124,3,Male,4,1,Support Specialist,5,Single,32500,Below 5 LPA,1,184.66,1,Y,No,6,12,3,2,160,0,1,3,25,4,0,0,0,0,2025-05-31,,Gurugram,Hybrid,Full-time,98,0,3,20000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00125,41,36-45,No,Active,Travel_Rarely,5500.0,Operations,21,4,Master's,Engineering,1,10125,2,Male,3,3,Supply Chain Analyst,4,Single,121000,12-18 LPA,4,687.5,5,Y,No,0,13,3,3,160,1,16,4,36,4,1,1,1,1,2025-01-07,,Chennai,On-site,Full-time,71,3,4,145000,Recruitment Agency,2025-05-15,Promoted,,2026-05-31
NX00126,31,26-35,No,Active,Travel_Rarely,3386.36,Customer Success,7,5,Doctorate,Business,1,10126,4,Male,3,2,Customer Success Executive,4,Married,74500,8-12 LPA,3,423.3,1,Y,No,9,13,3,4,160,0,8,4,26,5,5,4,5,4,2021-01-25,,Bengaluru,Hybrid,Full-time,96,1,4,63000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00127,24,18-25,No,Active,Travel_Rarely,1409.09,Customer Success,5,3,Bachelor's,Commerce,1,10127,3,Female,3,1,Support Specialist,5,Married,31000,Below 5 LPA,1,176.14,5,Y,No,9,15,4,3,160,0,1,7,63,3,0,0,0,0,2025-05-31,,Pune,On-site,Full-time,76,12,4,26000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00128,34,26-35,No,Active,Non-Travel,5545.45,Engineering,6,3,Bachelor's,Engineering,1,10128,4,Female,3,3,DevOps Engineer,4,Married,122000,12-18 LPA,4,693.18,2,Y,Yes,30,17,5,3,160,2,10,4,46,2,2,1,2,1,2024-05-23,,Jaipur,Hybrid,Full-time,74,2,3,205000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00129,31,26-35,No,Active,Non-Travel,2840.91,Operations,13,3,Bachelor's,Engineering,1,10129,3,Female,4,2,Operations Analyst,4,Married,62500,5-8 LPA,2,355.11,2,Y,No,7,10,3,3,160,0,9,1,13,4,2,2,1,2,2023-06-05,,Bengaluru,On-site,Full-time,70,7,2,53000,Employee Referral,2024-09-30,Promoted,,2026-05-31
NX00130,56,55+,No,Active,Travel_Rarely,11159.09,Operations,2,3,Bachelor's,Commerce,1,10130,4,Female,2,5,Operations Manager,3,Divorced,245500,25+ LPA,6,1394.89,7,Y,Yes,31,11,3,3,160,3,26,4,32,3,2,2,0,2,2024-01-18,,Bengaluru,Hybrid,Full-time,65,13,4,530000,Recruitment Agency,2026-02-15,Promoted,,2026-05-31
NX00131,32,26-35,No,Active,Non-Travel,3250.0,Customer Success,18,3,Bachelor's,Other,1,10131,3,Male,3,2,Customer Success Executive,5,Married,71500,8-12 LPA,3,406.25,2,Y,No,14,13,4,5,160,0,7,6,49,4,1,1,1,0,2024-10-04,,Hyderabad,On-site,Full-time,89,3,4,77000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00132,30,26-35,Yes,Exited,Non-Travel,3545.45,Product,7,3,Bachelor's,Other,1,10132,4,Female,3,2,UX Designer,3,Single,78000,8-12 LPA,3,443.18,2,Y,No,0,10,3,3,160,0,7,4,36,4,1,0,1,0,2022-12-07,2024-06-15,Gurugram,Hybrid,Full-time,85,5,3,66000,Campus Hiring,,Not Yet Promoted,Relocation,2026-05-31
NX00133,52,46-55,No,Active,Travel_Rarely,17301.14,Engineering,1,3,Bachelor's,Computer Science,1,10133,3,Female,4,5,Engineering Manager,4,Single,380625,25+ LPA,6,2162.64,3,Y,Yes,34,14,4,4,160,0,24,4,42,3,3,2,0,1,2023-03-12,,Mumbai,Remote,Contract,66,5,3,913000,LinkedIn,2026-02-05,Promoted,,2026-05-31
NX00134,24,18-25,No,Active,Travel_Rarely,1954.55,Marketing,12,3,Bachelor's,Business,1,10134,4,Female,4,1,Marketing Executive,4,Married,43000,5-8 LPA,2,244.32,4,Y,No,0,17,4,3,160,0,1,4,41,4,0,0,0,0,2025-05-31,,Hyderabad,Hybrid,Full-time,87,9,3,36000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00135,28,26-35,No,Active,Non-Travel,2090.91,Engineering,3,4,Master's,Computer Science,1,10135,4,Female,4,1,Software Engineer,5,Divorced,46000,5-8 LPA,2,261.36,1,Y,No,8,15,3,4,160,1,5,4,27,4,3,1,1,1,2022-10-17,,Hyderabad,Hybrid,Full-time,85,6,3,28000,Recruitment Agency,2024-08-25,Promoted,,2026-05-31
NX00136,29,26-35,No,Active,Travel_Rarely,2818.18,Sales,9,3,Bachelor's,Business,1,10136,2,Female,3,2,Account Manager,3,Married,62000,5-8 LPA,2,352.27,2,Y,Yes,25,15,4,3,160,1,7,3,28,4,0,0,0,0,2025-10-20,,Gurugram,Hybrid,Full-time,63,3,3,67000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX00137,43,36-45,No,Active,Travel_Rarely,9659.09,Product,16,4,Master's,Design,1,10137,4,Female,5,4,Product Manager,4,Single,212500,25+ LPA,6,1207.39,4,Y,No,13,12,4,4,160,1,18,2,17,4,5,2,3,0,2020-12-23,,Gurugram,Hybrid,Full-time,84,6,4,408000,Employee Referral,2022-12-20,Promoted,,2026-05-31
NX00138,26,26-35,No,Active,Travel_Rarely,2045.45,Operations,5,2,Diploma,Business,1,10138,4,Male,2,1,Operations Executive,3,Single,45000,5-8 LPA,2,255.68,1,Y,No,0,14,3,4,160,0,4,2,29,5,3,2,0,2,2022-06-08,,Gurugram,Remote,Full-time,74,0,4,27000,Company Careers Page,2026-03-21,Promoted,,2026-05-31
NX00139,31,26-35,Yes,Exited,Non-Travel,3409.09,Engineering,4,4,Master's,Engineering,1,10139,3,Male,4,2,Software Engineer,2,Single,75000,8-12 LPA,3,426.14,5,Y,Yes,22,10,4,2,160,1,3,5,50,3,3,2,3,1,2022-06-14,2025-06-14,Mumbai,On-site,Full-time,50,3,3,81000,Employee Referral,,Not Yet Promoted,Compensation,2026-05-31
